,holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,count,day,month,year,hour,weather_1,weather_2,weather_3,weather_4,season_1,season_2,season_3,season_4
2106,0,0,22.14,25.76,94,12.998,107,188,295,5,5,2011,16,False,True,False,False,False,True,False,False
2107,0,0,22.96,26.515,88,12.998,78,194,272,5,5,2011,17,False,True,False,False,False,True,False,False
2108,0,0,22.96,26.515,88,15.0013,88,216,304,5,5,2011,18,False,True,False,False,False,True,False,False
2109,0,0,22.14,25.76,94,8.9981,69,179,248,5,5,2011,19,False,False,True,False,False,True,False,False
2110,0,0,22.14,25.76,94,8.9981,42,115,157,5,5,2011,20,False,False,True,False,False,True,False,False
2111,0,0,22.14,25.76,94,15.0013,15,44,59,5,5,2011,21,False,False,True,False,False,True,False,False
2112,0,0,22.14,25.76,94,11.0014,7,19,26,5,5,2011,22,False,False,True,False,False,True,False,False
2113,0,0,21.32,25.0,100,12.998,11,33,44,5,5,2011,23,False,False,True,False,False,True,False,False
2114,0,0,21.32,25.0,100,0.0,5,34,39,6,5,2011,0,False,True,False,False,False,True,False,False
2115,0,0,21.32,25.0,100,7.0015,4,43,47,6,5,2011,1,False,True,False,False,False,True,False,False
2116,0,0,21.32,25.0,100,8.9981,13,37,50,6,5,2011,2,False,True,False,False,False,True,False,False
2117,0,0,21.32,25.0,100,0.0,11,21,32,6,5,2011,3,False,True,False,False,False,True,False,False
2118,0,0,21.32,25.0,100,0.0,5,8,13,6,5,2011,4,False,True,False,False,False,True,False,False
2119,0,0,21.32,25.0,100,7.0015,3,11,14,6,5,2011,5,False,False,True,False,False,True,False,False
2120,0,0,21.32,25.0,100,8.9981,3,14,17,6,5,2011,6,False,True,False,False,False,True,False,False
2121,0,0,21.32,25.0,100,8.9981,4,38,42,6,5,2011,7,False,True,False,False,False,True,False,False
2122,0,0,22.14,25.76,94,8.9981,24,46,70,6,5,2011,8,False,True,False,False,False,True,False,False
2123,0,0,23.78,27.275,83,16.9979,36,98,134,6,5,2011,9,True,False,False,False,False,True,False,False
2124,0,0,23.78,27.275,83,15.0013,73,153,226,6,5,2011,10,True,False,False,False,False,True,False,False
2125,0,0,24.6,28.79,78,15.0013,120,202,322,6,5,2011,11,True,False,False,False,False,True,False,False
2126,0,0,25.42,29.545,73,19.9995,120,247,367,6,5,2011,12,True,False,False,False,False,True,False,False
2127,0,0,25.42,29.545,73,19.0012,195,261,456,6,5,2011,13,True,False,False,False,False,True,False,False
2128,0,0,26.24,30.305,73,12.998,183,254,437,6,5,2011,14,True,False,False,False,False,True,False,False
2129,0,0,27.06,31.06,69,16.9979,206,253,459,6,5,2011,15,True,False,False,False,False,True,False,False
2130,0,0,26.24,30.305,69,16.9979,158,282,440,6,5,2011,16,True,False,False,False,False,True,False,False
2131,0,0,22.96,26.515,78,23.9994,137,255,392,6,5,2011,17,False,False,True,False,False,True,False,False
2132,0,0,22.96,26.515,78,16.9979,60,177,237,6,5,2011,18,True,False,False,False,False,True,False,False
2133,0,0,22.96,26.515,83,7.0015,78,153,231,6,5,2011,19,True,False,False,False,False,True,False,False
2134,0,0,22.14,25.76,88,0.0,53,138,191,6,5,2011,20,True,False,False,False,False,True,False,False
2135,0,0,22.14,25.76,88,0.0,44,107,151,6,5,2011,21,True,False,False,False,False,True,False,False
2136,0,0,22.96,26.515,83,0.0,29,88,117,6,5,2011,22,True,False,False,False,False,True,False,False
2137,0,0,22.14,25.76,88,15.0013,18,51,69,6,5,2011,23,True,False,False,False,False,True,False,False
2138,0,1,21.32,25.0,94,7.0015,17,21,38,0,5,2011,0,True,False,False,False,False,True,False,False
2139,0,1,21.32,25.0,94,8.9981,6,8,14,0,5,2011,1,True,False,False,False,False,True,False,False
2140,0,1,20.5,24.24,100,6.0032,4,9,13,0,5,2011,2,True,False,False,False,False,True,False,False
2141,0,1,20.5,24.24,94,11.0014,1,3,4,0,5,2011,3,True,False,False,False,False,True,False,False
2142,0,1,20.5,24.24,100,8.9981,1,5,6,0,5,2011,4,True,False,False,False,False,True,False,False
2143,0,1,20.5,24.24,93,12.998,1,20,21,0,5,2011,5,True,False,False,False,False,True,False,False
2144,0,1,21.32,25.0,88,11.0014,11,93,104,0,5,2011,6,True,False,False,False,False,True,False,False
2145,0,1,21.32,25.0,83,19.0012,27,245,272,0,5,2011,7,True,False,False,False,False,True,False,False
2146,0,1,22.96,26.515,73,19.9995,28,366,394,0,5,2011,8,True,False,False,False,False,True,False,False
2147,0,1,24.6,29.545,69,12.998,38,156,194,0,5,2011,9,True,False,False,False,False,True,False,False
2148,0,1,25.42,30.305,65,6.0032,37,75,112,0,5,2011,10,True,False,False,False,False,True,False,False
2149,0,1,26.24,31.06,57,0.0,56,129,185,0,5,2011,11,True,False,False,False,False,True,False,False
2150,0,1,27.06,31.06,54,6.0032,72,137,209,0,5,2011,12,True,False,False,False,False,True,False,False
2151,0,1,27.88,31.82,51,0.0,61,153,214,0,5,2011,13,True,False,False,False,False,True,False,False
2152,0,1,27.88,31.82,51,0.0,76,117,193,0,5,2011,14,True,False,False,False,False,True,False,False
2153,0,1,29.52,33.335,51,0.0,55,110,165,0,5,2011,15,True,False,False,False,False,True,False,False
2154,0,1,24.6,28.79,78,16.9979,45,181,226,0,5,2011,16,False,False,True,False,False,True,False,False
2155,0,1,23.78,27.275,88,15.0013,47,227,274,0,5,2011,17,True,False,False,False,False,True,False,False
2156,0,1,23.78,27.275,83,12.998,55,398,453,0,5,2011,18,False,False,True,False,False,True,False,False
2157,0,1,23.78,27.275,83,16.9979,36,272,308,0,5,2011,19,True,False,False,False,False,True,False,False
2158,0,1,23.78,27.275,83,0.0,31,167,198,0,5,2011,20,True,False,False,False,False,True,False,False
2159,0,1,23.78,27.275,83,0.0,28,149,177,0,5,2011,21,True,False,False,False,False,True,False,False
2160,0,1,22.96,26.515,88,6.0032,22,105,127,0,5,2011,22,True,False,False,False,False,True,False,False
2161,0,1,22.96,26.515,88,6.0032,18,39,57,0,5,2011,23,True,False,False,False,False,True,False,False
2162,0,1,22.96,26.515,88,0.0,13,18,31,1,5,2011,0,False,True,False,False,False,True,False,False
2163,0,1,22.96,26.515,88,0.0,7,6,13,1,5,2011,1,False,False,True,False,False,True,False,False
2164,0,1,22.96,26.515,88,0.0,4,4,8,1,5,2011,2,False,False,True,False,False,True,False,False
2165,0,1,22.14,25.76,94,16.9979,1,3,4,1,5,2011,3,False,False,True,False,False,True,False,False
2166,0,1,22.14,25.76,94,16.9979,2,2,4,1,5,2011,4,False,False,True,False,False,True,False,False
2167,0,1,21.32,25.0,94,16.9979,0,22,22,1,5,2011,5,False,False,True,False,False,True,False,False
2168,0,1,21.32,25.0,94,16.9979,0,49,49,1,5,2011,6,False,False,True,False,False,True,False,False
2169,0,1,21.32,25.0,94,16.9979,13,138,151,1,5,2011,7,False,True,False,False,False,True,False,False
2170,0,1,21.32,25.0,94,19.9995,22,325,347,1,5,2011,8,False,True,False,False,False,True,False,False
2171,0,1,22.14,25.76,88,16.9979,17,190,207,1,5,2011,9,False,True,False,False,False,True,False,False
2172,0,1,22.14,25.76,88,16.9979,31,73,104,1,5,2011,10,False,False,True,False,False,True,False,False
2173,0,1,22.96,26.515,83,27.9993,26,104,130,1,5,2011,11,False,True,False,False,False,True,False,False
2174,0,1,22.96,26.515,83,27.9993,38,115,153,1,5,2011,12,False,False,True,False,False,True,False,False
2175,0,1,22.96,26.515,88,22.0028,31,141,172,1,5,2011,13,False,True,False,False,False,True,False,False
2176,0,1,25.42,29.545,73,31.0009,61,123,184,1,5,2011,14,True,False,False,False,False,True,False,False
2177,0,1,25.42,30.305,69,30.0026,79,131,210,1,5,2011,15,True,False,False,False,False,True,False,False
2178,0,1,25.42,30.305,61,22.0028,73,217,290,1,5,2011,16,True,False,False,False,False,True,False,False
2179,0,1,25.42,30.305,65,27.9993,83,521,604,1,5,2011,17,True,False,False,False,False,True,False,False
2180,0,1,24.6,29.545,69,19.9995,54,426,480,1,5,2011,18,True,False,False,False,False,True,False,False
2181,0,1,24.6,29.545,69,16.9979,51,298,349,1,5,2011,19,True,False,False,False,False,True,False,False
2182,0,1,23.78,27.275,83,27.9993,30,253,283,1,5,2011,20,True,False,False,False,False,True,False,False
2183,0,1,22.14,25.76,88,16.9979,23,151,174,1,5,2011,21,True,False,False,False,False,True,False,False
2184,0,1,22.14,25.76,88,19.0012,12,86,98,1,5,2011,22,False,True,False,False,False,True,False,False
2185,0,1,22.14,25.76,88,16.9979,7,49,56,1,5,2011,23,False,True,False,False,False,True,False,False
2186,0,1,22.14,25.76,88,15.0013,8,15,23,2,5,2011,0,False,True,False,False,False,True,False,False
2187,0,1,22.14,25.76,88,16.9979,3,9,12,2,5,2011,1,False,True,False,False,False,True,False,False
2188,0,1,21.32,25.0,94,15.0013,1,5,6,2,5,2011,2,False,False,True,False,False,True,False,False
2189,0,1,21.32,25.0,94,19.9995,6,3,9,2,5,2011,3,False,False,True,False,False,True,False,False
2190,0,1,21.32,25.0,94,19.9995,1,2,3,2,5,2011,4,False,False,True,False,False,True,False,False
2191,0,1,21.32,25.0,100,15.0013,0,9,9,2,5,2011,5,True,False,False,False,False,True,False,False
2192,0,1,21.32,25.0,100,8.9981,2,99,101,2,5,2011,6,True,False,False,False,False,True,False,False
2193,0,1,22.14,25.76,88,12.998,14,260,274,2,5,2011,7,True,False,False,False,False,True,False,False
2194,0,1,22.96,26.515,88,19.0012,25,428,453,2,5,2011,8,True,False,False,False,False,True,False,False
2195,0,1,22.96,26.515,83,16.9979,26,176,202,2,5,2011,9,False,False,True,False,False,True,False,False
2196,0,1,22.14,25.76,88,19.0012,33,73,106,2,5,2011,10,False,False,True,False,False,True,False,False
2197,0,1,22.14,25.76,94,6.0032,6,17,23,2,5,2011,11,False,True,False,False,False,True,False,False
2198,0,1,22.96,26.515,94,19.9995,12,42,54,2,5,2011,12,True,False,False,False,False,True,False,False
2199,0,1,22.96,26.515,83,22.0028,30,92,122,2,5,2011,13,False,True,False,False,False,True,False,False
2200,0,1,23.78,27.275,78,19.0012,44,94,138,2,5,2011,14,False,True,False,False,False,True,False,False
2201,0,1,24.6,28.79,78,16.9979,34,133,167,2,5,2011,15,True,False,False,False,False,True,False,False
2202,0,1,24.6,29.545,73,12.998,53,241,294,2,5,2011,16,True,False,False,False,False,True,False,False
2203,0,1,24.6,29.545,69,8.9981,78,487,565,2,5,2011,17,True,False,False,False,False,True,False,False
2204,0,1,24.6,29.545,73,15.0013,58,431,489,2,5,2011,18,True,False,False,False,False,True,False,False
2205,0,1,22.96,26.515,88,8.9981,43,288,331,2,5,2011,19,False,False,True,False,False,True,False,False
2206,0,1,22.96,26.515,88,8.9981,24,189,213,2,5,2011,20,False,False,True,False,False,True,False,False
2207,0,1,21.32,25.0,88,0.0,11,74,85,2,5,2011,21,True,False,False,False,False,True,False,False
2208,0,1,21.32,25.0,83,0.0,14,103,117,2,5,2011,22,True,False,False,False,False,True,False,False
2209,0,1,21.32,25.0,94,6.0032,10,49,59,2,5,2011,23,True,False,False,False,False,True,False,False
2210,0,1,21.32,25.0,94,7.0015,6,23,29,3,5,2011,0,True,False,False,False,False,True,False,False
2211,0,1,20.5,24.24,94,0.0,2,4,6,3,5,2011,1,True,False,False,False,False,True,False,False
2212,0,1,20.5,24.24,94,0.0,3,12,15,3,5,2011,2,True,False,False,False,False,True,False,False
2213,0,1,19.68,23.485,100,0.0,1,3,4,3,5,2011,3,True,False,False,False,False,True,False,False
2214,0,1,19.68,23.485,94,0.0,2,3,5,3,5,2011,4,True,False,False,False,False,True,False,False
2215,0,1,19.68,23.485,94,0.0,2,24,26,3,5,2011,5,True,False,False,False,False,True,False,False
2216,0,1,20.5,24.24,94,0.0,17,86,103,3,5,2011,6,False,True,False,False,False,True,False,False
2217,0,1,20.5,24.24,100,0.0,18,239,257,3,5,2011,7,False,True,False,False,False,True,False,False
2218,0,1,21.32,25.0,88,0.0,34,453,487,3,5,2011,8,False,True,False,False,False,True,False,False
2219,0,1,22.14,25.76,88,6.0032,40,176,216,3,5,2011,9,False,True,False,False,False,True,False,False
2220,0,1,22.14,25.76,83,0.0,35,95,130,3,5,2011,10,False,True,False,False,False,True,False,False
2221,0,1,22.14,25.76,88,11.0014,53,111,164,3,5,2011,11,False,False,True,False,False,True,False,False
2222,0,1,23.78,27.275,78,7.0015,38,130,168,3,5,2011,12,False,True,False,False,False,True,False,False
2223,0,1,23.78,27.275,64,16.9979,44,139,183,3,5,2011,13,False,False,True,False,False,True,False,False
2224,0,1,22.14,25.76,73,12.998,43,137,180,3,5,2011,14,False,False,True,False,False,True,False,False
2225,0,1,22.96,26.515,78,11.0014,63,125,188,3,5,2011,15,True,False,False,False,False,True,False,False
2226,0,1,23.78,27.275,64,12.998,55,247,302,3,5,2011,16,True,False,False,False,False,True,False,False
2227,0,1,22.96,26.515,78,11.0014,60,487,547,3,5,2011,17,True,False,False,False,False,True,False,False
2228,0,1,24.6,31.06,55,11.0014,59,454,513,3,5,2011,18,True,False,False,False,False,True,False,False
2229,0,1,23.78,27.275,60,8.9981,65,345,410,3,5,2011,19,True,False,False,False,False,True,False,False
2230,0,1,22.14,25.76,77,19.0012,46,236,282,3,5,2011,20,True,False,False,False,False,True,False,False
2231,0,1,22.14,25.76,77,19.0012,29,180,209,3,5,2011,21,True,False,False,False,False,True,False,False
2232,0,1,20.5,24.24,82,19.9995,11,68,79,3,5,2011,22,False,False,True,False,False,True,False,False
2233,0,1,19.68,23.485,94,0.0,9,63,72,3,5,2011,23,True,False,False,False,False,True,False,False
2234,0,1,28.7,33.335,79,11.0014,9,25,34,2,6,2011,0,True,False,False,False,False,True,False,False
2235,0,1,28.7,33.335,84,16.9979,8,9,17,2,6,2011,1,True,False,False,False,False,True,False,False
2236,0,1,28.7,33.335,79,11.0014,0,3,3,2,6,2011,2,True,False,False,False,False,True,False,False
2237,0,1,27.88,31.82,89,12.998,0,6,6,2,6,2011,3,True,False,False,False,False,True,False,False
2238,0,1,27.88,31.82,89,15.0013,0,4,4,2,6,2011,4,False,True,False,False,False,True,False,False
2239,0,1,27.06,29.545,89,6.0032,2,19,21,2,6,2011,5,False,True,False,False,False,True,False,False
2240,0,1,27.88,31.82,89,6.0032,7,121,128,2,6,2011,6,False,True,False,False,False,True,False,False
2241,0,1,28.7,33.335,79,11.0014,19,265,284,2,6,2011,7,False,True,False,False,False,True,False,False
2242,0,1,29.52,34.85,79,12.998,37,417,454,2,6,2011,8,False,True,False,False,False,True,False,False
2243,0,1,30.34,35.605,74,15.0013,34,173,207,2,6,2011,9,False,True,False,False,False,True,False,False
2244,0,1,31.16,37.12,75,16.9979,31,84,115,2,6,2011,10,False,True,False,False,False,True,False,False
2245,0,1,33.62,40.15,59,15.0013,26,86,112,2,6,2011,11,False,True,False,False,False,True,False,False
2246,0,1,35.26,41.665,53,0.0,32,137,169,2,6,2011,12,True,False,False,False,False,True,False,False
2247,0,1,36.9,40.91,37,12.998,29,125,154,2,6,2011,13,True,False,False,False,False,True,False,False
2248,0,1,36.9,40.91,37,16.9979,40,105,145,2,6,2011,14,True,False,False,False,False,True,False,False
2249,0,1,36.9,41.665,39,19.9995,25,127,152,2,6,2011,15,True,False,False,False,False,True,False,False
2250,0,1,35.26,40.15,47,19.9995,39,227,266,2,6,2011,16,True,False,False,False,False,True,False,False
2251,0,1,35.26,40.15,47,19.9995,52,434,486,2,6,2011,17,True,False,False,False,False,True,False,False
2252,0,1,33.62,39.395,56,26.0027,31,278,309,2,6,2011,18,False,False,True,False,False,True,False,False
2253,0,1,30.34,35.605,79,11.0014,16,248,264,2,6,2011,19,False,True,False,False,False,True,False,False
2254,0,1,30.34,35.605,79,16.9979,23,233,256,2,6,2011,20,False,True,False,False,False,True,False,False
2255,0,1,30.34,34.85,70,19.0012,29,161,190,2,6,2011,21,True,False,False,False,False,True,False,False
2256,0,1,30.34,34.85,66,8.9981,14,115,129,2,6,2011,22,True,False,False,False,False,True,False,False
2257,0,1,30.34,33.335,51,11.0014,10,59,69,2,6,2011,23,True,False,False,False,False,True,False,False
2258,0,1,30.34,32.575,40,23.9994,11,31,42,3,6,2011,0,True,False,False,False,False,True,False,False
2259,0,1,29.52,32.575,38,7.0015,3,12,15,3,6,2011,1,True,False,False,False,False,True,False,False
2260,0,1,28.7,31.82,39,0.0,0,6,6,3,6,2011,2,True,False,False,False,False,True,False,False
2261,0,1,27.06,31.06,44,7.0015,0,4,4,3,6,2011,3,True,False,False,False,False,True,False,False
2262,0,1,27.06,31.06,41,12.998,0,3,3,3,6,2011,4,True,False,False,False,False,True,False,False
2263,0,1,27.06,31.06,39,15.0013,3,28,31,3,6,2011,5,True,False,False,False,False,True,False,False
2264,0,1,27.06,31.06,39,8.9981,7,106,113,3,6,2011,6,True,False,False,False,False,True,False,False
2265,0,1,28.7,31.82,34,16.9979,19,285,304,3,6,2011,7,True,False,False,False,False,True,False,False
2266,0,1,28.7,31.82,32,19.9995,25,442,467,3,6,2011,8,True,False,False,False,False,True,False,False
2267,0,1,29.52,31.82,26,23.9994,28,197,225,3,6,2011,9,True,False,False,False,False,True,False,False
2268,0,1,29.52,32.575,28,32.9975,33,106,139,3,6,2011,10,True,False,False,False,False,True,False,False
2269,0,1,30.34,32.575,28,26.0027,42,123,165,3,6,2011,11,True,False,False,False,False,True,False,False
2270,0,1,31.16,33.335,25,31.0009,39,193,232,3,6,2011,12,True,False,False,False,False,True,False,False
2271,0,1,32.8,34.09,24,23.9994,35,168,203,3,6,2011,13,True,False,False,False,False,True,False,False
2272,0,1,31.98,33.335,24,22.0028,43,142,185,3,6,2011,14,True,False,False,False,False,True,False,False
2273,0,1,32.8,34.09,21,26.0027,44,144,188,3,6,2011,15,True,False,False,False,False,True,False,False
2274,0,1,32.8,34.09,22,32.9975,63,255,318,3,6,2011,16,True,False,False,False,False,True,False,False
2275,0,1,31.16,32.575,20,35.0008,88,484,572,3,6,2011,17,True,False,False,False,False,True,False,False
2276,0,1,30.34,32.575,22,26.0027,74,451,525,3,6,2011,18,True,False,False,False,False,True,False,False
2277,0,1,29.52,31.82,23,19.9995,58,321,379,3,6,2011,19,True,False,False,False,False,True,False,False
2278,0,1,28.7,31.82,24,12.998,51,286,337,3,6,2011,20,True,False,False,False,False,True,False,False
2279,0,1,27.06,31.06,31,12.998,33,215,248,3,6,2011,21,True,False,False,False,False,True,False,False
2280,0,1,26.24,31.06,33,16.9979,14,141,155,3,6,2011,22,True,False,False,False,False,True,False,False
2281,0,1,25.42,31.06,35,15.0013,23,89,112,3,6,2011,23,True,False,False,False,False,True,False,False
2282,0,1,25.42,31.06,38,19.0012,15,53,68,4,6,2011,0,True,False,False,False,False,True,False,False
2283,0,1,24.6,31.06,38,23.9994,7,15,22,4,6,2011,1,True,False,False,False,False,True,False,False
2284,0,1,22.96,26.515,43,15.0013,0,12,12,4,6,2011,2,True,False,False,False,False,True,False,False
2285,0,1,22.14,25.76,49,15.0013,0,5,5,4,6,2011,3,True,False,False,False,False,True,False,False
2286,0,1,21.32,25.0,48,22.0028,1,5,6,4,6,2011,4,True,False,False,False,False,True,False,False
2287,0,1,21.32,25.0,48,23.9994,4,24,28,4,6,2011,5,True,False,False,False,False,True,False,False
2288,0,1,22.14,25.76,45,19.9995,8,98,106,4,6,2011,6,True,False,False,False,False,True,False,False
2289,0,1,22.14,25.76,45,16.9979,25,252,277,4,6,2011,7,True,False,False,False,False,True,False,False
2290,0,1,22.96,26.515,43,22.0028,31,471,502,4,6,2011,8,False,True,False,False,False,True,False,False
2291,0,1,23.78,27.275,40,11.0014,36,194,230,4,6,2011,9,True,False,False,False,False,True,False,False
2292,0,1,25.42,31.06,33,16.9979,54,107,161,4,6,2011,10,True,False,False,False,False,True,False,False
2293,0,1,26.24,31.06,31,22.0028,57,135,192,4,6,2011,11,True,False,False,False,False,True,False,False
2294,0,1,27.06,31.06,27,19.0012,51,208,259,4,6,2011,12,True,False,False,False,False,True,False,False
2295,0,1,27.88,31.06,26,16.9979,58,190,248,4,6,2011,13,True,False,False,False,False,True,False,False
2296,0,1,28.7,31.82,28,19.0012,66,174,240,4,6,2011,14,True,False,False,False,False,True,False,False
2297,0,1,28.7,31.82,28,19.0012,56,156,212,4,6,2011,15,True,False,False,False,False,True,False,False
2298,0,1,29.52,31.82,26,22.0028,63,286,349,4,6,2011,16,True,False,False,False,False,True,False,False
2299,0,1,29.52,31.82,25,19.0012,73,485,558,4,6,2011,17,True,False,False,False,False,True,False,False
2300,0,1,28.7,31.82,24,19.9995,76,488,564,4,6,2011,18,True,False,False,False,False,True,False,False
2301,0,1,27.88,31.06,26,19.0012,53,338,391,4,6,2011,19,True,False,False,False,False,True,False,False
2302,0,1,26.24,31.06,29,11.0014,57,236,293,4,6,2011,20,True,False,False,False,False,True,False,False
2303,0,1,26.24,31.06,29,7.0015,51,196,247,4,6,2011,21,True,False,False,False,False,True,False,False
2304,0,1,25.42,31.06,35,0.0,26,145,171,4,6,2011,22,True,False,False,False,False,True,False,False
2305,0,1,23.78,27.275,46,7.0015,30,141,171,4,6,2011,23,True,False,False,False,False,True,False,False
2306,0,0,22.96,26.515,52,0.0,24,69,93,5,6,2011,0,True,False,False,False,False,True,False,False
2307,0,0,22.14,25.76,64,7.0015,14,80,94,5,6,2011,1,True,False,False,False,False,True,False,False
2308,0,0,22.14,25.76,56,12.998,18,41,59,5,6,2011,2,True,False,False,False,False,True,False,False
2309,0,0,21.32,25.0,59,7.0015,8,10,18,5,6,2011,3,True,False,False,False,False,True,False,False
2310,0,0,21.32,25.0,59,6.0032,4,11,15,5,6,2011,4,True,False,False,False,False,True,False,False
2311,0,0,20.5,24.24,64,0.0,3,5,8,5,6,2011,5,True,False,False,False,False,True,False,False
2312,0,0,22.14,25.76,60,0.0,11,17,28,5,6,2011,6,True,False,False,False,False,True,False,False
2313,0,0,22.96,26.515,56,0.0,27,60,87,5,6,2011,7,True,False,False,False,False,True,False,False
2314,0,0,24.6,31.06,46,6.0032,29,96,125,5,6,2011,8,True,False,False,False,False,True,False,False
2315,0,0,25.42,31.06,43,8.9981,55,169,224,5,6,2011,9,True,False,False,False,False,True,False,False
2316,0,0,26.24,31.06,38,7.0015,115,202,317,5,6,2011,10,True,False,False,False,False,True,False,False
2317,0,0,27.06,31.06,36,8.9981,120,249,369,5,6,2011,11,True,False,False,False,False,True,False,False
2318,0,0,28.7,31.82,32,11.0014,150,270,420,5,6,2011,12,True,False,False,False,False,True,False,False
2319,0,0,30.34,32.575,28,8.9981,188,268,456,5,6,2011,13,True,False,False,False,False,True,False,False
2320,0,0,30.34,32.575,33,15.0013,193,258,451,5,6,2011,14,True,False,False,False,False,True,False,False
2321,0,0,30.34,32.575,27,27.9993,180,224,404,5,6,2011,15,False,True,False,False,False,True,False,False
2322,0,0,29.52,32.575,30,8.9981,168,272,440,5,6,2011,16,False,True,False,False,False,True,False,False
2323,0,0,29.52,32.575,34,16.9979,142,202,344,5,6,2011,17,False,True,False,False,False,True,False,False
2324,0,0,30.34,32.575,30,11.0014,127,214,341,5,6,2011,18,False,True,False,False,False,True,False,False
2325,0,0,28.7,31.82,39,6.0032,79,206,285,5,6,2011,19,False,True,False,False,False,True,False,False
2326,0,0,28.7,32.575,48,6.0032,90,149,239,5,6,2011,20,False,True,False,False,False,True,False,False
2327,0,0,27.06,31.06,47,7.0015,46,139,185,5,6,2011,21,False,True,False,False,False,True,False,False
2328,0,0,26.24,31.06,57,15.0013,49,141,190,5,6,2011,22,True,False,False,False,False,True,False,False
2329,0,0,26.24,31.06,57,0.0,29,121,150,5,6,2011,23,False,True,False,False,False,True,False,False
2330,0,0,26.24,31.06,57,6.0032,23,90,113,6,6,2011,0,True,False,False,False,False,True,False,False
2331,0,0,26.24,31.06,61,11.0014,26,70,96,6,6,2011,1,False,True,False,False,False,True,False,False
2332,0,0,26.24,31.06,61,11.0014,16,48,64,6,6,2011,2,False,True,False,False,False,True,False,False
2333,0,0,25.42,30.305,65,11.0014,22,25,47,6,6,2011,3,False,True,False,False,False,True,False,False
2334,0,0,25.42,30.305,65,11.0014,4,8,12,6,6,2011,4,False,True,False,False,False,True,False,False
2335,0,0,25.42,30.305,61,8.9981,1,5,6,6,6,2011,5,False,True,False,False,False,True,False,False
2336,0,0,25.42,30.305,61,7.0015,10,11,21,6,6,2011,6,False,True,False,False,False,True,False,False
2337,0,0,24.6,29.545,73,16.9979,8,19,27,6,6,2011,7,False,True,False,False,False,True,False,False
2338,0,0,24.6,29.545,73,16.9979,24,74,98,6,6,2011,8,False,True,False,False,False,True,False,False
2339,0,0,24.6,28.79,78,12.998,53,111,164,6,6,2011,9,False,True,False,False,False,True,False,False
2340,0,0,25.42,29.545,73,6.0032,83,168,251,6,6,2011,10,False,True,False,False,False,True,False,False
2341,0,0,26.24,30.305,69,7.0015,121,214,335,6,6,2011,11,False,True,False,False,False,True,False,False
2342,0,0,26.24,30.305,69,7.0015,123,212,335,6,6,2011,12,False,True,False,False,False,True,False,False
2343,0,0,27.06,31.06,65,7.0015,154,213,367,6,6,2011,13,True,False,False,False,False,True,False,False
2344,0,0,28.7,32.575,58,11.0014,161,224,385,6,6,2011,14,True,False,False,False,False,True,False,False
2345,0,0,28.7,32.575,54,0.0,161,256,417,6,6,2011,15,True,False,False,False,False,True,False,False
2346,0,0,29.52,33.335,51,6.0032,138,260,398,6,6,2011,16,True,False,False,False,False,True,False,False
2347,0,0,30.34,33.335,51,0.0,126,264,390,6,6,2011,17,True,False,False,False,False,True,False,False
2348,0,0,28.7,32.575,58,7.0015,124,239,363,6,6,2011,18,True,False,False,False,False,True,False,False
2349,0,0,27.88,31.82,65,11.0014,108,249,357,6,6,2011,19,True,False,False,False,False,True,False,False
2350,0,0,27.06,31.06,69,12.998,84,195,279,6,6,2011,20,True,False,False,False,False,True,False,False
2351,0,0,26.24,30.305,73,11.0014,54,111,165,6,6,2011,21,True,False,False,False,False,True,False,False
2352,0,0,26.24,29.545,78,15.0013,36,94,130,6,6,2011,22,True,False,False,False,False,True,False,False
2353,0,0,25.42,29.545,78,8.9981,25,61,86,6,6,2011,23,True,False,False,False,False,True,False,False
2354,0,1,25.42,29.545,78,8.9981,11,18,29,0,6,2011,0,True,False,False,False,False,True,False,False
2355,0,1,24.6,28.03,83,8.9981,9,5,14,0,6,2011,1,True,False,False,False,False,True,False,False
2356,0,1,23.78,27.275,88,7.0015,4,4,8,0,6,2011,2,True,False,False,False,False,True,False,False
2357,0,1,23.78,27.275,88,0.0,2,3,5,0,6,2011,3,True,False,False,False,False,True,False,False
2358,0,1,22.96,26.515,94,7.0015,4,4,8,0,6,2011,4,True,False,False,False,False,True,False,False
2359,0,1,22.96,26.515,88,6.0032,7,24,31,0,6,2011,5,True,False,False,False,False,True,False,False
2360,0,1,23.78,27.275,88,0.0,11,101,112,0,6,2011,6,True,False,False,False,False,True,False,False
2361,0,1,25.42,29.545,78,7.0015,18,281,299,0,6,2011,7,True,False,False,False,False,True,False,False
2362,0,1,26.24,30.305,73,6.0032,28,410,438,0,6,2011,8,True,False,False,False,False,True,False,False
2363,0,1,28.7,32.575,58,11.0014,26,162,188,0,6,2011,9,True,False,False,False,False,True,False,False
2364,0,1,29.52,33.335,51,15.0013,31,64,95,0,6,2011,10,True,False,False,False,False,True,False,False
2365,0,1,30.34,33.335,42,8.9981,39,72,111,0,6,2011,11,True,False,False,False,False,True,False,False
2366,0,1,31.16,33.335,37,11.0014,25,128,153,0,6,2011,12,True,False,False,False,False,True,False,False
2367,0,1,31.98,34.09,35,0.0,28,152,180,0,6,2011,13,True,False,False,False,False,True,False,False
2368,0,1,31.98,34.09,31,8.9981,46,99,145,0,6,2011,14,True,False,False,False,False,True,False,False
